,tgt,label,node1,node2,nodes,ctx
5174,"Nach Vorlage von Korb probierte es der ehemalige Hoffenheimer aus 20 Metern , sein von Ziegler abgefälschter Schuss schlug unhaltbar im linken Toreck ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 6 5 10 12 12 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Hoffenheimer probieren ich nach Vorlage 20 Meter von Korb aus Schuss einschlagen Toreck im link,report
5175,So läuft Bender noch ein paar Schritte und zieht dann aus 20 Metern ab .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,Bender laufen Schritt abziehen Meter meter 20,ticker
5176,Mönchengladbach mit einem Traumtor : Reus spielt einen genialen Ball durch drei Lauterer Spieler hindurch auf Arango .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 9 2 9 4 6 5,1 1 3 3 5 5 7 7 10 10 11 11 12 12,Mönchengladbach spielen ballen spielen Spieler drei Lauterer auf Arango Reus spielen spielen durch,ticker
5177,Nach einem Freistoß von Schwegler vom linken Flügel steigt Firmino am höchsten und verlängert den Ball mit dem Kopf ins lange Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11 9 13 13 12,1 1 3 3 5 5 7 7 10 10 12 12 14 14,Firmino steigen Freistoß von Schwegler vom link link Flügel ballen der Kopf lang Eck ins,ticker
5178,"Den freien Ball bringt Schöpf dann erst nicht im Tor unter , weil Leno ein weiteres Mal stark pariert , gegen den zweiten Nachschuss ist Leverkusens Torhüter dann chancenlos .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,Schöpf unterbringen ballen im Tor Leno parieren malen,ticker
5179,Frei vor Zieler erzielt der Japaner mit Hilfe des rechten Innenpfostens sein erstes Bundesligator !,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12,1 1 3 3 5 5 7 7 9 9 11 11,Japaner erzielen Bundesligator erzielen Frei mit Hilfe vor Zieler der recht recht Innenpfostens,ticker
5180,Zuerst durfte Werner nach Zuspiel von Augustin und anschließender Überprüfung durch den Videoassistenten seinen Doppelpack bejubeln .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,Werner dürfen Doppelpack nach Zuspiel von Augustin der Videoassistenten anschließend Überprüfung,report
5181,"Über Umwege landet die Kugel vor den Füßen von Cleber , der die rechte Klebe auspackt und die Kugel im gegnerischen Netz versenkt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 8 8 10,1 1 3 3 5 5 7 7 9 9,kugeln landen Umweg landen Fuß von Cleber auspacken Klebe der rechte,ticker
5182,"Lukimya verlängert per Kopf in den Fünfer , wo Rudnevs am schnellsten reagiert und das Leder aus drei Metern über die Linie drückt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 5 7 7 9 7 11 9 8,1 1 3 3 6 6 8 8 10 10 12 12,Lukimya verlängern Kopf verlängern Fünfer Rudnevs drücken ledern drei Meter der Linie aus,ticker
5183,Also zieht Jairo einfach mal ab und überwindet Sommer mit einem fiesen Flatterball Mainz .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Jairo überwinden Sommer fies Flatterball,ticker
5184,"Kalou leitete im Zusammenspiel mit Weiser das 1:1 , das der Ivorer schließlich mit einem Kopfballaufsetzer ins linke Toreck abschloss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10 11 6 10 9,1 1 3 3 5 5 7 7 9 9 12 12 13 13,Kalou leiten 1:1 im Zusammenspiel mit Weiser einer Kopfballaufsetzer link Toreck Ivorer abschloss ins,report
5185,Keita packt nach einer kurz ausgeführten Ecke den Hammer aus und knallt das Leder aus 25 Metern unhaltbar in den rechten Torwinkel .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10 4 12 10 9 12 11,1 1 3 3 5 5 7 7 9 9 11 11 13 13 14 14,Keita auspacken Hammer knallen ledern ausgeführt Ecke einer kurz 25 Meter recht Torwinkel aus in,ticker
5186,"Dort verpasst zwar Götze , doch der ebenfalls durchgestartete Thiago netzt aus kurzer Distanz ein .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Thiago einnetzt Distanz aus kurz,ticker
5187,"Demme schickt Selke auf die Reise , der das leere Tor anschließend nicht verfehlt .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Demme schicken Selke der reisen verfehlen[neg] Tor,ticker
5188,"Pogatetz riss im Strafraum Prödl um , Frings zeigte sich vom Punkt aus gewohnt nervenstark .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9,1 1 3 3 6 6 8 8,Pogatetz umriss Strafraum strafraum Prödl Frings zeigen sich vom Punkt,report
5189,"Der Türke foulte im eigenen Sechzehner Risse , den fälligen Strafstoß verwandelte Schürrle sicher zum Pausenstand .",A0 A1,0 2,1 1,türken foulen Risse,report
5190,"Über Harnik und Hübers wurde Füllkrug auf die Reise geschickt , der in den Strafraum eindrang und dort aus spitzem Winkel den Halbzeitstand perfekt machte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 6 5,1 1 3 3 5 5 7 7,Füllkrug eindringen Strafraum machen Halbzeitstand spitz winkeln aus,report
5191,Cohen flankt von links und findet den Kopf von Hinterseer .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Cohen finden Kopf von Hinterseer,ticker
5192,"Nach der Ecke von Groß steht Matip völlig frei , Sörensen geht nicht mit hoch zum Kopfball , zuvor ließ Osako Osako laufen .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9,1 1 3 3 6 6 8 8,Matip stehen Ecke von Groß Sörensen gehen[neg] Kopfball mit hoch,ticker
5193,Müller setzt nach und spitzelt das Leder ins rechte Eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,Müller spitzeln ledern rechte Eck ins,ticker
5194,"Raffael bedient auf der rechten Seite Hazard , dessen Flanke kommt leich abgefällscht bei Johnson an .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Raffael bedienen Seite der recht seite Hazard,ticker
5195,"Shaqiri schickt halblinks vor dem Strafraum Ribery steil , der mit seiner Hereingabe am langen Pfosten Müller findet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,Shaqiri steilschicken Strafraum schicken halblinks strafraum Ribery finden Hereingabe finden Pfosten pfosten Müller,ticker
5196,"Dort setzt sich Schweinsteiger im Kopfballduell durch und bereitet für Mandzukic vor , der per Fallrückzieher trifft .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,Schweinsteiger durchsetzen sich im Kopfballduell Mandzukic treffen Fallrückzieher,ticker
5197,"Gekas war katastrophal verteidigt vom VfB , der hier eigentlich am Drücker war .",A0 A1,0 2,1 1,Gekas sein Drücker,ticker
5198,"Caicara flankt von rechts flach nach innen , Huntelaar schaltet am schnellsten und schiebt am ersten Pfosten ein .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Huntelaar einschieben Pfosten am erst,ticker
5199,"Keita tritt den Freistoß aus knapp 25 Metern , in der Mauer fälscht Hinteregger per Kopf ab .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 6 12,1 1 3 3 5 5 7 7 9 9 11 11,Keita tritt Freistoß tritt Meter abfälschen mauern abfälschen Kopf meter 25 fälschen Hinteregger,ticker
5200,"Die schnelle Führung für Schalke : Höger hat auf rechts ganz viel Platz und zieht die Flanke scharf auf den zweiten Pfosten , wo Huntelaar allein hochsteigt und einnickt .",A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,Höger ziehen Flanke zweit Pfosten auf,ticker
5201,Wolfsburg geht in Führung und wieder ist es Perisic !,A0 A1,0 2,1 1,Wolfsburg gehen Führung,ticker
5202,"Havertz erobert den Ball mit einem Beinstellen gegen Cuisance , das Spiel läuft weiter .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Havertz erobern ballen einer Beinstellen gegen Cuisance,ticker
5203,Müller trat an und behielt gegen den ausgewiesenen Killer Leno die Nerven .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Müller behalten Nerv ausgewiesen Killer killer Leno,report
5204,Mit einem traumhaften Doppelpass hebeln Ibisevic und Salihovic die Lauterer Deckung aus .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 2 7 4,1 1 3 3 5 5 8 8 9 9,Ibisevic aushebeln Lauterer aushebeln Deckung traumhaft Doppelpass Salihovic aushebeln aushebeln,ticker
5205,"Diallo spielt Muto an , der sich mit dem Rücken zum Tor um Baumgartl herumwindet und aus 22 Metern sofort abzieht .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 4 10 4 12 6 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Diallo anspielen Muto herumwindet sich abziehen Meter der Rücken zum Tor um Baumgartl meter 22,ticker
5206,"Nun stand der VfL plötzlich in der Bringschuld und beglich diese : Der eingewechselte Frankfurter Jung marschierte auf der rechten Seite und flankte nach innen zu Schürrle , der auf 2:2 stellte und sein erstes Saisontor bejubelte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 5 7 7 9 10 12,1 1 3 3 6 6 8 8 11 11,VfL stehen Bringschuld begleichen dies Jung marschieren Seite der recht Schürrle bejubeln Saisontor,report
5207,"Dahoud filetierte die Abwehr der Niedersachsen mit einem feinen Pass in den Strafraum , Traoré tauchte frei vor Zieler auf und tunnelte den Keeper zur Führung .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11 9 13 13 15,1 1 3 3 5 5 7 7 10 10 12 12 14 14,Dahoud filetieren Abwehr der Niedersachsen fein Pass der Strafraum Traoré auftauchen Zieler tunnelte Keeper zur Führung,report
5208,Doch Youngster Sané hatte nur wenige Minuten nach einem Solo gegen fünf Hoffenheimer seine zweite geniale Aktion an diesem Nachmittag und brachte mehr Ruhe :,A0 A1,0 2,1 1,Youngster bringen Ruhe,report
5209,"Hummels spielt einen weiten Ball an den Hamburger Strafraum , Djourou will die Kugel annehmen , hat dabei aber Probleme .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9,1 1 3 3 6 6 8 8,Hummels spielen ballen hamburger Strafraum Djourou wollen kugeln wollen Problem,ticker
5210,"Der Spanier hat das Auge für Clemens , der aus halblinker Position im Strafraum schließlich flach ins kurze Eck abschließt !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 4 10 6 12 6 14 6 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Spanier haben Auge für Clemens abschließen Position abschließen Strafraum abschließen Eck schließlich flachen aus halblinker ins kurze,ticker
5211,Nach einer Flanke von Baumgartlinger behinderten sich Torwart Wiese und Fritz gegenseitig und servierten Choupo-Moting den Ball so auf dem Silbertablett :,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 2 9 11 11 13,1 1 3 3 5 5 8 8 10 10 12 12,weisen behindern sich einer Flanke von Baumgartlinger Fritz behindern Choupo-Moting servieren ballen der Silbertablett,report
5212,"Nach feinem Doppelpass mit Guerrero bediente Kacar Petric mustergültig , der den aus seinem Tor stürzenden Benaglio mit einem überlegten Lupfer zum 1:1 überwand .",A0 A1 A0 A1 A0 A1,0 2 0 4 5 0,1 1 3 3 6 6,Benaglio stürzend Tor überlegt Lupfer Petric überwinden,report
5213,Meier schlägt aus dem Getümmel zu und trifft mit einem Flachschuss zum Ausgleich .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,Meier zuschlagen Getümmel treffen Flachschuss zum Ausgleich,ticker
5214,"Arango passt nach halblinks in den Strafraum zu Kruse , der mit einem starken Dribbling sowohl Piszczek als auch Keeper Weidenfeller das Nachsehen gibt und aus acht Metern einschiebt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 4 12 8 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Arango passt Strafraum geben Piszczek geben Nachsehen einschieben Meter nach halblinks stark Dribbling meter acht,ticker
5215,Calhanoglu zwirbelt das Leder über die Mauer hoch ins Tor .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Calhanoglu zwirbeln ledern der mauern mauern hoch ins Tor,ticker
5216,Arango nutzt den Patzer von Bayerns Schlussmann und netzt zum 2:2 ein .,A0 A1,0 2,1 1,Arango nutzen Patzer,ticker
5217,Allerdings stand Vorlagengeber Wagner vor seinem Assist im Abseits .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,Vorlagengeber stehen Assist stehen Abseits,report
5218,"Die Kölner Abwehr greift nicht richtig an , der Mittelfeldmann zieht aus hlablinker Position aus 20 Metern ab und trifft hoch ins rechte Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 6 10 6 12,1 1 3 3 5 5 7 7 9 9 11 11,Mittelfeldmann abziehen Position abziehen Meter treffen Eck meter 20 treffen hoch ins rechte,ticker
5219,Nach dem dritten Eckball in Serie für die Franken stoppt Simons den Ball in der Strafraummitte etwas glücklich .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,Simon stoppen ballen dritt Eckball der Strafraummitte in Serie der Franke,ticker
5220,"Nach der Rechtsflanke des Neuzugangs scheiterte Rolfes freistehend aus elf Metern an Ulreich , doch im Liegen staubte Kießling aus zwei Metern zum 1:0 ab .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,Rolfes abscheitern Rechtsflanke abscheitern Meter der Neuzugang meter elf an Ulreich,report
5221,Nicu verlängert einen Freistoß von Schuster zu Cissé .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Nicu verlängern Freistoß von Schuster zu Cissé,ticker
5222,"Eichner schickt Podolski , der in den Sechzehner eindringt , dort verzögert und schließlich Starke vom linken Fünfereck aus überwindet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 8 7,1 1 3 3 5 5 7 7 9 9,Eichner schicken Podolski überwinden stark eindringen Sechzehner link Fünfereck vom,ticker
5223,Petersen kommt mit Tempo und köpft den Ausgleich .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,Petersen kommen Tempo köpfen Ausgleich,ticker
5224,Piazon hebt das Leder per Kopfball souverän über Wellenreuther hinweg ins lange Eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 5,1 1 3 3 5 5 7 7,Piazon hinwegheben ledern per Kopfball lang Eck ins,ticker
5225,Hegeler hebt den Kopf und sieht Boenisch am zweiten Pfosten sowie Sam zentral vor dem Tor .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8 4 10 6 5,1 1 3 3 5 5 7 7 9 9 11 11,Hegeler heben Kopf sehen Boenisch zweit Pfosten der Tor sowie Sam am,ticker
5226,"Was für ein Händchen von Tuchel , was für ein Tor von Aubameyang : Dembelé bedient den soeben eingewechselten Dembelé links im Strafraum , dort lässt der Gabuner lässig Torwart Sommer aussteigen und hebt dann noch in überragender Manier den Ball aus spitzem Winkel halbhoch mit links ins Tor .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10 4 12 4 14 4 16 4 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,Gabuner lässt Was heben ballen einen Händchen von Tuchel überragend Manier mit links ins Tor aus spitz spitz winkeln,ticker
5227,"Der Peruaner hat mit seiner Technik keine Probleme , schließt direkt ab und markiert neben der Führung sein erstes Tor seit seiner Rückkehr an die Weser .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,Peruaner haben Problem markieren Tor sich Technik der Führung sich Rückkehr der Weser,ticker
5228,"Origi flankt dann von der Grundlinie aus zurück vors Tor und findet Malli , der aus kurzer Distanz zum 1:1 einköpft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8 8 10,1 1 3 3 5 5 7 7 9 9,Origi flanken Grundlinie flanken Tor finden Malli einköpft Distanz aus kurz,ticker
5229,"Der Rückpass von Ostrzolek wird zur perfekten Vorlage für Alario , der frei vor Esser den Keeper umkurvt und ins leere Tor einschiebt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 8 10,1 1 3 3 5 5 7 7 9 9,Ostrzolek werden Vorlage werden Rückpass für Alario einschieben Keeper vor Esser,ticker
5230,"Nachdem Kostic über links Tempo macht , spielt sich Gentner nach Doppelpass mit Maxim allzu leicht halblinks im Strafraum in Position , Oczipka hebt das Abseits auf , und schlenzt den Ball akkurat rechts neben den rechten Pfosten !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 8 10 8 12 12 11,1 1 3 3 6 6 9 9 11 11 13 13,Kostic machen Tempo tempo links Oczipka aufheben Abseits ballen schlenzen rechts recht Pfosten neben,ticker
5231,Didavi läuft durch das offensive Mittelfeld und spielt auf Malli .,A0 A1,0 2,1 1,Didavi laufen Mittelfeld,ticker
5232,"Auch das Eigentor von Braafheid in den Schlussminuten , nachdem Bastians wuchtig in die Mitte passte , änderte am Ende nichts mehr an dem verdienten Heimerfolg der Münchner .",A0 A1 A0 A1 A0 A1,0 2 3 5 3 7,1 1 4 4 6 6,Bastian passte Mitte Braafheid ändern Eigentor ändern Schlussminuten,report
5233,Ben-Hatira zirkelt einen Freistoß von der rechten Seite vor dem Strafraum mit Effet Richtung linkes Toreck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12 6 5,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Ben-Hatira zirkeln Freistoß zirkeln Toreck recht Seite der Strafraum mit Effet effet Richtung von,ticker
5234,"Dort legte Risse überlegt per Kopf quer zu Choupo-Moting , der aus kurzer Distanz rechts im Fünfmeterraum ins Tor einköpfte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,Choupo-Moting einköpfte Distanz einköpfte Fünfmeterraum einköpfte Tor im rechts aus kurz,report
5235,"Zwei Minuten später flog auf der anderen Seite van Buytens Kopfball Zentimeter vorbei , ehe Wolf Müller nach Querpass von Gomez zu Fall brachte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 9 11 11 13 11 15,1 1 3 3 5 5 7 7 10 10 12 12 14 14,Zentimeter vorbeifliegen Minute vorbeifliegen Seite kopfball van_Buytens minute Zwei Müller bringen Fall nach Querpass von Gomez,report
5236,"Bei einer cleveren Freistoßvariante flankte Calhanoglu mit Schnitt an die Fünfmetergrenze , wo Spahic völlig ungedeckt stand und zum 2:2 einköpfte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 7 9,1 1 3 3 5 5 8 8,Calhanoglu flanken Freistoßvariante flanken Schnitt flanken Fünfmetergrenze Spahic stehen ungedeckt,report
5237,Aus sechs Metern schiebt Kießling zu seinem 13 . Saisontreffer ein .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,Kießling einschieben Meter einschieben Saisontreffer meter sechs mein 13,ticker
5238,"Dahoud flankt von links butterweich auf den zweiten Pfosten , dort legt Pulisic überlegt zurück auf Philipp .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10,1 1 3 3 5 5 7 7 9 9,Dahoud flanken Pfosten zurücklegen Pulisic von links der zweit auf Philipp,ticker
5239,Podolski tritt an und versenkt den Ball sicher im linken Eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,Podolski versenken ballen link Eck im,ticker
5240,"Eine Flanke von Bauer wurde vor den Strafraum abgewehrt , wo Junuzovic energisch nachsetzte und die Kugel mit dem Außenrist und jeder Menge Schnitt genau links unten ins Ziel jagte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 8 10 8 12 8 14 8 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Bauer werden Flanke der Strafraum nachsetzen Junuzovic jagen kugeln der Außenrist jagen links links unten ins zielen,report
5241,Walace setzt sich auf rechts per Doppelpass mit Hahn durch .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Walace durchsetzen sich auf rechts per Doppelpass mit Hahn,ticker
5242,"Herrmann und Johnson bereiteten im Zusammenspiel vor für Kruse , der den Ball im Zentrum annahm und beim zweiten Kontakt per Linksschuss gekonnt versenkte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 5 2 5 4 5 9 5 11 9 13 11 15 11 17,1 1 3 3 6 6 7 7 8 8 10 10 12 12 14 14 16 16,Herrmann vorbereiten Zusammenspiel vorbereiten Kruse Johnson vorbereiten vorbereiten annehmen ballen versenken Kontakt im Zentrum beim zweit per Linksschuss,report
5243,"Kenia bediente Kuranyi , der aus dem Hinterhalt Schäfer im Gehäuse keine Abwehrchance ließ .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 4 10,1 1 3 3 5 5 7 7 9 9,Kenia bedienen Kuranyi lassen Abwehrchance der Hinterhalt im Gehäuse hinterhalt Schäfer,report
5244,Traoré bediente Ibisevic per Flanke und der Bosnier vollendete wuchtig ins Tor .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,Traoré bedienen Ibisevic vollenden Tor per Flanke der Bosnier,report
5245,"Noch einmal gibt es einen Freistoß aus guter Position für den BVB , diesmal macht 's aber nicht Sahin , sondern Joker da Silva !",A0 A1 A0 A1,0 2 0 4,1 1 3 3,-PRON- machen Sahin machen da_Silva,ticker
5246,"Fast im Gegenzug düpierte Haraguchi beinahe die komplette bayerische Hintermannschaft und legte für Duda auf , der sein allererstes Bundesliga-Tor erzielte .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,Haraguchi düpieren Hintermannschaft im Gegenzug Duda erzielen Bundesliga-Tor,report
5247,Sabitzer bedankt sich am ersten Pfosten und netzt aus drei Metern ins kurze Eck ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 8 7 4 11 4 13,1 1 3 3 5 5 7 7 9 9 10 10 12 12,Sabitzer bedanken sich einnetzt Meter einnetzt Eck erst Pfosten am meter drei ins kurze,ticker
5248,Gomez veredelte kurz darauf per Linksschuss .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Gomez veredeln Linksschuss veredeln kurz,report
5249,"Draxler zieht voran , schließt mit links ab und hat Glück , dass der Schuss von Lustenberger abgefälscht und damit unhaltbar im Netz landet .",A0 A1,0 2,1 1,Schuss landen Netz,ticker
5250,"Schweinsteiger spielt auf der linken Seite Pranjic frei , der das Leder quer legt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 8 10,1 1 3 3 5 5 7 7 9 9,Schweinsteiger freispielen Seite der link seite Pranjic legen ledern legen quer,ticker
5251,"Robben schnappte sich die Kugel , spazierte wie in seinen besten Zeiten an fünf Gegenspielern vorbei und schoss aus halblinker Position aus elf Metern flach ins rechte Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 2 12 6 14 6 16 6 18 6 20,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 19 19,Robbe schnappen sich vorbeispazieren Zeit schoss Position schoss Meter schoss Eck der kugeln meter flachen aus halblinker meter elf ins rechte,report
5252,Elia vertändelt gegen Schmelzer an der eigenen linken Eckfahne den Ball .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Elia vertändeln ballen gegen Schmelzer eigen link link Eckfahne,ticker
5253,"Plattenhardt zirkelt den Freistoß über die Mauer , das Rund schlägt im Netz ein .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,Plattenhardt zirkeln Freistoß der mauern Rund einschlagen Netz,ticker
5254,"Johnson vernachlässigt Harnik , dessen Kopfball aus fünf Metern von der Unterkante der Latte ins Netz prallt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9 5 11 5 13,1 1 4 4 6 6 8 8 10 10 12 12,Johnson vernachlässigen Harnik Kopfball prallen Meter prallen Unterkante prallen Netz meter fünf der Latte,ticker
