,tgt,label,node1,node2,nodes,ctx
4356,"kimmich punktgenau auf lewandowski , der volley mit der linken innenseite aus sieben metern überlegt ins linke eck vollstreckt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 4 2 7 2 9,1 1 3 3 5 5 6 6 8 8,lewandowski überlegen innenseite der link ins meter sieben link eck,ticker
4357,rudy schnappt sich im mittelkreis das leder von chahed und dann geht 's schnell richtung strafraum .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 2 12,1 1 3 3 5 5 7 7 9 9 11 11,rudy schnappen sich schnappen ledern gehen richtung gehen strafraum im mittelkreis von chahed,ticker
4358,"kirchhoff passt schließlich nach rechts zu boateng , der ein sahnestück von flanke serviert .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,boateng servieren sahnestück von flanke,ticker
4359,"grifo zieht eine ecke von rechts nach innen , wo sich höfler geschickt aus der bewachung entzieht und dann per kopf ins lange eck vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 7 11 7 13 9 15 11 17,1 1 3 3 5 5 8 8 10 10 12 12 14 14 16 16,grifo ziehen ecke von rechts nach innen höfler entziehen sich vollenden kopf vollenden eck der bewachung ins lang,ticker
4360,nach dem ersten eckball stieg sulu im strafraumzentrum am höchsten und köpfte aus kurzer distanz an keeper lössl vorbei ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 6 10 6 12 6 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,sulu steigen eckball steigen strafraumzentrum einköpfen distanz der erst aus kurz an keeper keeper lössl,report
4361,müller ist im mittelfeld am ball und passt nach links zu ribery .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,müller sein mittelfeld am ballen,ticker
4362,"djourou wehrt zu kurz ab , sodass malli einen pass in die tiefe auf den durchgestarteten okazaki spielt .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,malli spielen pass der tief durchgestartet okazaki,ticker
4363,werder ließ nicht nach und belohnte sich mit bartels anschlusstreffer zum 1:2 .,A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,werder belohnen[neg] sich bartels anschlusstreffer mit,report
4364,"rodriguez bringt zunächst einen eckstoß von der linken seite kläglich nach innen , doch hoffenheims süle nickt den ball direkt links vor den strafraum in den lauf von arnold .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3 8 10 10 12 10 14 10 16 10 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,rodriguez bringen eckstoß link seite nach innen von süle nicken ballen nicken links der strafraum der laufen von arnold,ticker
4365,"elia erhält das leder halblinks vor dem strafraum , chippt nach halbrechts zu di santo , der frei vor zieler aus zehn metern einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,elia erhalten ledern einschießen zieler vor halblinks der strafraum nach halbrechts meter zehn,ticker
4366,der gerade eingewechselte schipplock entscheidet wohl die partie .,A0 A1,0 2,1 1,schipplock entscheiden partie,ticker
4367,sanogo schaltet am schnellsten und staubt aus kurzer distanz zum 2:2 ab .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,sanogo abstauben distanz aus kurz,ticker
4368,"über idrissou kommt der ball nach rechts zu herrmann , der aus 16 metern mit dem rechten außenrist in den linken winkel trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12,1 1 3 3 5 5 7 7 9 9 11 11,herrmann treffen meter treffen winkeln meter 16 der recht recht außenrist der link,ticker
4369,"wieder trat pander zur ecke an , in der mitte erwischte diesmal diouf das leder vor harnik am ersten pfosten , und der ball segelte ins lange eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9 5 11 11 10 13 15 15 17,1 1 4 4 6 6 8 8 10 10 12 12 14 14 16 16,pander antreten ecke diouf erwischen ledern der mitte vor harnik erst pfosten am ballen segeln eck ins lang,report
4370,am langen pfosten war müller völlig frei und brachte den ball mit der rechten innenseite aufs kurze eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8 6 5 8 7,1 1 3 3 5 5 7 7 9 9 10 10,müller sein pfosten bringen ballen recht innenseite kurze eck mit aufs,report
4371,"doch sein ärger sollte nur wenige sekunden anhalten , denn die folgende ecke köpfte robben in die maschen .",A0 A1 A0 A1 A0 A1,0 2 3 5 5 7,1 1 4 4 6 6,ärgern sollen sekunde ecke köpfen robben der masche,report
4372,"nach seinem querpass scheiterte müller an ulreich , mandzukic erwischte den abpraller und netzte ein .",A0 A1 A0 A1,0 2 3 5,1 1 4 4,müller scheitern querpass mandzukic erwischen abpraller,report
4373,die leidenschaftliche elf von dutt bewies aber moral und kam durch den zweiten treffer von idrissou erneut heran .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10,1 1 3 3 5 5 7 7 9 9,dutt beweisen moral herankommen treffer leidenschaftliche elf der zweit von idrissou,report
4374,"der rechtsverteidiger flankte halbhoch in die mitte , und kachunga nickte aus kurzer distanz ein .",A0 A1 A0 A1 A0 A1,0 2 3 5 5 7,1 1 4 4 6 6,rechtsverteidiger flanken mitte kachunga einnicken distanz aus kurz,report
4375,"kobiashvili traut sich einmal mit nach vorne , flankt vor das tor an den fünfmeterraum und lasogga steigt energisch hoch , drückt die kugel an drobny vornei .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,kobiashvili trauen sich flanken tor der fünfmeterraum und lasogga,ticker
4376,"frei vor torwächter gulacsi täuscht reus nun einen haken an , tanzt den keeper aus und schiebt mit links humorlos ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,reus antäuschen haken austanzen keeper täuschen frei vor torwächter torwächter gulacsi,ticker
4377,"amsif parierte , doch gomez stand goldrichtig und nickte aus kürzester distanz am keeper und an davids vorbei ein .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,gomez einnicken distanz am keeper,report
4378,"da silva pinto nimmt baumgartlinger den ball ab , sobiech übernimmt und passt genau in die gasse auf diouf , der auf einmal freie bahn hat .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 6 10 10 12,1 1 3 3 5 5 7 7 9 9 11 11,pinto abnehmen ballen übernehmen sobiech passt gasse nehmen baumgartlinger auf diouf haben bahnen,ticker
4379,"aubameyang ist auf der linken seite bis in den strafraum durchgedrungen und legt in die mitte , wo kagawa den ball fast schon ins tor stolpert .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,kagawa stolpern ballen ins tor,ticker
4380,"diesmal behielt er den überblick , spielte quer auf kagawa , der nur noch einzuschieben brauchte .",A0 A1,0 2,1 1,ich behalten überblick,report
4381,"das leder springt von der latte hinter die linie und aus dem tor , dzeko drückt den ball rein .",A0 A1 A0 A1 A0 A1,0 2 0 4 5 7,1 1 3 3 6 6,ledern springen latte springen linie dzeko reindrücken ballen,ticker
4382,lazaro setzt pekarik mit einem sensationellen diagonalball auf dem rechten flügel in szene .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,lazaro setzen pekarik sensationell diagonalball in szene der recht recht flügel,ticker
4383,"und da ist wieder lookman , der im zentrum eine flache hereingabe von ilsanker annimmt , sich gegen die uneinigen eggestein und bargfrede durchsetzt und vom rechten fünfereck wuchtig einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 4 12 4 14 6 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,lookman annehmen hereingabe durchsetzen sich einschießen fünfereck im zentrum von ilsanker uneinigen eggestein und bargfrede vom recht,ticker
4384,"die flanke von sabitzer erreicht am zweiten pfosten bruma , der gegen die laufrichtung von mathenia und durch die beine von papadopoulos ins rechte eck einköpft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,flanke erreichen pfosten am zweit pfosten bruma einköpft laufrichtung einköpft eck ins rechte,ticker
4385,"am zweiten pfosten köpft naldo aufs tor , kurz vor der linie spritzt noch olic dazwischen und trifft zum 3:0 .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 9 7 11 9 13,1 1 3 3 5 5 8 8 10 10 12 12,"naldo köpfen pfosten köpfen tor am zweit olic spritzen linie treffen 3:0 , kurz",ticker
4386,aus kurzer distanz staubte luiz gustavo zur führung ab .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,luiz abstauben distanz abstauben führung aus kurz,report
4387,"also stoppt kiyotake die kugel aus der luft für stindl runter , der sofort aus 17 metern halblinker position abzieht und sehenswert in den rechten winkel nagelt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10 8 12 8 14 8 16 10 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,kiyotake runterstoppen kugeln der luft für stindl abziehen meter nageln winkeln meter 17 meter halblinker halblinker position der recht,ticker
4388,"für den dritten schlag sorgte naldo , der nach einer ecke völlig frei zum abschluss kam .",A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,naldo sorgen schlagen kommen ecke kommen abschluss,report
4389,klaus löffelt den ball aus etwas mehr als 20 metern über die mauer ins linke eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 5,1 1 3 3 5 5 7 7,klaus löffeln ballen 20 meter link eck ins,ticker
4390,"nach sololauf flankte der portugiese aus dem halbfeld , im zentrum stand papadopoulos falsch und dost nickte aus neun metern wuchtig ins linke eck ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 5 7 8 10 8 12 10 14 10 16,1 1 3 3 6 6 9 9 11 11 13 13 15 15,portugiese flanken sololauf flanken halbfeld papadopoulos stehen zentrum dost einnicken meter einnicken eck meter neun ins link,report
4391,"baier schlug den ball von rechts nach innen zu werner , der sich bedankte und aus 16 metern sehenswert in den rechten winkel traf .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 8 10 8 12 8 14 12 16 12 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,baier schlagen ballen von rechts nach innen zu werner bedanken sich treffen meter treffen winkeln meter 16 der recht,report
4392,"rode setzt sich auf der rechten seite gegen caldirola durch , zieht vom flügel in den strafraum und legt quer auf coman .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 8 7,1 1 3 3 5 5 7 7 9 9 11 11,rode durchsetzen sich ziehen flügel ziehen strafraum recht seite gegen caldirola auf,ticker
4393,"nach einem weiten ball verschätzte sich günter , sodass brandt sich rechts im strafraum das spielgerät herunternahm und dann calhanoglu bediente , der trocken abschloss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 2 9 12 9 14,1 1 3 3 5 5 7 7 10 10 11 11 13 13,günter verschätzen sich weit ballen herunternehmen rechts im strafraum brandt herunternehmen herunternehmen spielgerät bedienen calhanoglu,report
4394,peszko tankt sich in den strafraum und legt zurück auf podolski .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,peszko tanken sich der strafraum,ticker
4395,"ballverlust romeu , und piszczek passt in die spitze auf aubameyang , der ulreich halbrechts umkurvt und aus spitzem winkel einschießt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,piszczek passt spitzen auf aubameyang,ticker
4396,"skjelbred hat aufgepasst , schnappt sich das leder und leitet es direkt weiter auf schieber .",A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,ledern schnappen sich leiten ich auf schieber,ticker
4397,"kroos schießt aus zentraler position aus 22 metern , nikolov lässt abprallen .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,kroos schießen position aus zentral meter 22,ticker
4398,"leverkusen drängt noch einmal nach vorne , und wie : erst ist wetklo vor kießling zur stelle , dann blockt junior fernandes für castro frei .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,leverkusen freiblockt junior_fernandes für castro,ticker
4399,klein konnte von rechts ungestört flanken und werner in der mitte ebenso frei ins linke toreck einköpfen .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 5,1 1 3 3 5 5 7 7,klein einköpfen werner der mitte link toreck ins,report
4400,"starke ist noch am ball , kann ihn jedoch nicht entscheidend ablenken .",A0 A1,0 2,1 1,stark sein ballen,ticker
4401,"die messe war gelesen , zumindest ivanschitz durfte nach dominguez ' handspiel seinen abschied versöhnlich gestalten und verwandelte einen strafstoß zum finalen 2:4 aus sicht der gastgeber .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,ivanschitz dürfen abscheiden verwandeln strafstoß aus sicht der gastgeber,report
4402,"raffael spielt steil auf dahoud , der auf hahn querlegt .",A0 A1,0 2,1 1,dahoud querlegen hahn,ticker
4403,"choupo-moting spitzelt die kugel dann im sechzehner quer nach innen , wie kolasinac auftaucht .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,choupo-moting spitzeln kugeln im sechzehner nach quer nach innen,ticker
4404,ibisevic legt den ball nach rechts für pekarik .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,ibisevic legen ballen nach rechts für pekarik,ticker
4405,"traoré setzte sich auf der rechten seite gegen drei gegenspieler durch , tauchte dann nach doppelpass mit gentner frei im strafraum auf und bediente maxim in der mitte , der aus kurzer distanz nur noch einschieben musste .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 2 12 10 9 12 11 4 16 8 18 8 20 20 22,1 1 3 3 5 5 7 7 9 9 11 11 13 13 14 14 15 15 17 17 19 19 21 21,traoré durchsetzen sich auftauchen gentner auftauchen strafraum bedienen maxim recht seite drei gegenspieler auf gegen nach doppelpass der mitte musste distanz aus kurz,report
4406,"maxim zirkelt einen freistoß von der linken seite in die mitte , dort setzt sich ibisevic stark durch und befördert das leder aus drei metern mit dem kopf ins lange eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 8 7 4 13 6 15 6 17 6 19 15 14 19 18,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14 16 16 18 18 20 20 21 21,maxim zirkeln freistoß durchsetzen sich befördern ledern link seite der mitte von setzen ibisevic drei meter der kopf lang eck aus ins,ticker
4407,"die verdiente führung : sirigu auf heller , dessen rechtsflanke platte am ersten pfosten per kopf vor söyüncü an schwolow vorbei ins kurze eck nickt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 2 12 2 14 15 2 15 4 15 6,1 1 3 3 5 5 7 7 9 9 11 11 13 13 16 16 17 17 18 18,rechtsflanke nicken pfosten nicken kopf nicken eck vor söyüncü an schwolow am erst ins kurze platte nicken nicken nicken,ticker
4408,"zuerst entzog sich höfler bei einer ecke von grifo seiner bewachung , köpfte prompt zum 1:1 ein .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,höfler entziehen sich einer ecke von grifo sich bewachung,report
4409,"dieser kam bis zur torauslinie durch und zog den ball von dort zurück auf kießling , der aus zehn metern volley einwuchtete .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 6 8 8 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,dieser durchkommen torauslinie zurückziehen ballen auf kießling einwuchtete meter meter zehn meter volley,report
4410,verhaegh nahm sich der sache an und verwandelte sicher ins linke eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,verhaegh annehmen sich verwandeln eck der sache ins link,report
4411,"unnerstall wehrte baiers schrägschuss ab , der für bancé gekommene oehrl staubte aus abseitsverdächtiger position ab .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,unnerstall abwehren schrägschuss schrägschuss baiers oehrl abstauben position,report
4412,"der rückpass von pekarik fand weiser , der von halbrechts aus elf metern hoch ins linke eck einschoss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9 7 11 7 13 7 15,1 1 3 3 6 6 8 8 10 10 12 12 14 14,pekarik finden weiser finden rückpass weise einschoss eck von halbrechts meter hoch meter elf ins link,report
4413,der mexikaner kam nach einer kopfballweiterleitung von chandler ein wenig glücklich knapp vor dem tor zum abschluss und drückte die kugel mit dem kopf an hitz vorbei über die linie .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 4 12 4 14 4 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,mexikaner kommen kopfballweiterleitung drücken kugeln von chandler der tor zum abschluss der kopf an hitz der linie,report
4414,"der peruaner hat mit seiner technik keine probleme , schließt direkt ab und markiert neben der führung sein erstes tor seit seiner rückkehr an die weser .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,peruaner haben problem markieren tor sich technik der führung sich rückkehr der weser,ticker
4415,"geburtstagskind max durfte unbehelligt von links flanken , caiuby in der mitte ohne bedrängnis einköpfen .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,max einköpfen caiuby der mitte ohne bedrängnis,report
4416,"müller legt rechts im strafraum zurück auf ribery , der darf im strafraum komplett frei abschließen und schiebt den ball aus elf metern hoch ins tor .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 8 10 8 12 8 14 10 9,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,müller zurücklegen strafraum legen rechts auf ribery schieben ballen elf meter meter hoch ins tor aus,ticker
4417,"risse drang daraufhin in halbrechter position in den strafraum ein , zog ab und überwand wiese mit einem harten , aber nicht exakt platzierten schuss ins lange eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 6 10 6 12 12 11,1 1 3 3 5 5 7 7 9 9 11 11 13 13,riß eindringen position eindringen strafraum überwinden wiese in halbrechter platzierten schuss lang eck ins,report
4418,neun minuten später machte es der eingewechselte castro auf überragende vorarbeit von ramos besser :,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,castro machen ich neun minute überragend vorarbeit von ramos,report
4419,"mitte des ersten durchgangs wurde der fca stärker und prompt fiel der ausgleich : abraham verlängerte eine ecke von baier zu ji , der aus knapp 20 metern zum 1:1 einschoss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 9 11 11 13 11 15 11 17 15 14,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16 18 18,fca werden mitte werden ausgleich der erst erst durchgang abraham verlängern ecke von baier 20 meter zu ji aus,report
4420,in der mitte ist pekhart einen tick früher am ball als geromel und nickt aus elf metern ins rechte eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 10 14 10 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,pekhart sein mitte sein tick sein ballen sein geromel nicken meter nicken eck meter elf ins rechte,ticker
4421,"di santo glänzte erneut als vorlagengeber , meyer vollstreckte aus kurzer distanz kühl zum 2:0 .",A0 A1 A0 A1 A0 A1,0 2 3 5 5 7,1 1 4 4 6 6,di glänzen vorlagengeber meyer vollstreckte distanz aus kurz,report
4422,"der kroatische perisic steht mutterseelenallein vor rensing und hat mehrere sekunden zeit , um sich die ecke auszusuchen .",A0 A1 A0 A1 A0 A1,0 2 3 5 3 7,1 1 4 4 6 6,perisic stehen rensing sekunde aussuchen sich aussuchen ecke,ticker
4423,d. caligiuri fängt einen pass von gündogan ab und spielt steil auf de bruyne .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,caligiuri abfangen pass von gündogan,ticker
4424,caligiuri umkurvte pekarik von links richtung mitte und traf aus 18 metern unhaltbar für kraft knallhart ins linke eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,pekarik treffen meter treffen kraft treffen eck meter 18 ins link,report
4425,"rodriguez schlägt den ball dann scharf in die gefahrenzone zu diego , der trocken aus nahdistanz vollendet .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8,1 1 3 3 5 5 7 7,rodriguez schlagen ballen der gefahrenzone zu diego vollenden nahdistanz,ticker
4426,"junuzovic schickte bartels nach doppelpass in den strafraum , bartels tauchte alleine vor benaglio auf und schob eiskalt ein .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,junuzovic schicken bartels nach doppelpass der strafraum,report
4427,"eine goldene maßnahme , wie sich zeigen sollte : nicht einmal drei minuten nach seiner hereinnahme traf der joker nach einem beinahe-eigentor von christensen und einer überlegten kopfballvorarbeit von bellarabi .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,joker treffen minute treffen hereinnahme treffen beinahe-eigentor minute drei von christensen,report
